"athlete_id","pos_type_id","pos_type_name","pos_type_abbreviation","pos_type_parent_id"
"3199","9","Linebacker","LB","1"
"3200","24","Quarterback","QB","4"
"3201","16","Offensive Tackle","OT","4"
"3202","6","Wide Receiver","WR","4"
"3203","9","Linebacker","LB","1"
"3204","7","Defensive End","DE","1"
"3205","17","Tight End","TE","4"
"3206","23","Punter","P","14"
"3207","5","Running Back","RB","4"
"3208","8","Safety","S","3"
"3209","17","Tight End","TE","4"
"3210","6","Wide Receiver","WR","4"
"3211","5","Running Back","RB","4"
"3212","6","Wide Receiver","WR","4"
"3213","9","Linebacker","LB","1"
"3214","7","Defensive End","DE","1"
"3215","9","Linebacker","LB","1"
"3216","22","Fullback","FB","5"
"3217","3","Defensive Back","DB","1"
"3218","9","Linebacker","LB","1"
"3219","6","Wide Receiver","WR","4"
"3220","24","Quarterback","QB","4"
"3221","17","Tight End","TE","4"
"3222","6","Wide Receiver","WR","4"
"3223","9","Linebacker","LB","1"
"3224","10","Unknown","-",\N
"3225","7","Defensive End","DE","1"
"3226","17","Tight End","TE","4"
"3227","5","Running Back","RB","4"
"3228","5","Running Back","RB","4"
"3229","9","Linebacker","LB","1"
"3230","6","Wide Receiver","WR","4"
"3231","5","Running Back","RB","4"
"3232","5","Running Back","RB","4"
"3233","10","Unknown","-",\N
"3234","9","Linebacker","LB","1"
"3235","6","Wide Receiver","WR","4"
"3236","5","Running Back","RB","4"
"3237","5","Running Back","RB","4"
"3238","6","Wide Receiver","WR","4"
"3239","5","Running Back","RB","4"
"3240","10","Unknown","-",\N
"3241","2","Defensive Tackle","DT","1"
"3242","13","Center","C","4"
"3243","17","Tight End","TE","4"
"3244","7","Defensive End","DE","1"
"3245","16","Offensive Tackle","OT","4"
"3246","7","Defensive End","DE","1"
"3247","9","Linebacker","LB","1"
"3248","2","Defensive Tackle","DT","1"
"3249","12","Cornerback","CB","3"
"3250","19","Long Snapper","LS","14"
"3251","26","Offensive Guard","OG","4"
"3252","3","Defensive Back","DB","1"
"3253","12","Cornerback","CB","3"
"3254","9","Linebacker","LB","1"
"3255","6","Wide Receiver","WR","4"
"3256","2","Defensive Tackle","DT","1"
"3257","12","Cornerback","CB","3"
"3258","10","Unknown","-",\N
"3259","2","Defensive Tackle","DT","1"
"3260","12","Cornerback","CB","3"
"3261","7","Defensive End","DE","1"
"3262","2","Defensive Tackle","DT","1"
"3263","15","Place kicker","PK","14"
"3264","15","Place kicker","PK","14"
"3265","7","Defensive End","DE","1"
"3266","5","Running Back","RB","4"
"3267","9","Linebacker","LB","1"
"3268","17","Tight End","TE","4"
"3269","2","Defensive Tackle","DT","1"
"3270","16","Offensive Tackle","OT","4"
"3271","3","Defensive Back","DB","1"
"3272","9","Linebacker","LB","1"
"3273","11","Guard","G",\N
"3274","2","Defensive Tackle","DT","1"
"3275","7","Defensive End","DE","1"
"3276","5","Running Back","RB","4"
"3277","16","Offensive Tackle","OT","4"
"3278","13","Center","C","4"
"3279","24","Quarterback","QB","4"
"3280","6","Wide Receiver","WR","4"
"3281","8","Safety","S","3"
"3282","8","Safety","S","3"
"3283","6","Wide Receiver","WR","4"
"3284","20","Defensive Lineman","DL","1"
"3285","5","Running Back","RB","4"
"3286","11","Guard","G",\N
"3287","12","Cornerback","CB","3"
"3288","12","Cornerback","CB","3"
"3289","9","Linebacker","LB","1"
"3290","23","Punter","P","14"
"3291","9","Linebacker","LB","1"
"3292","8","Safety","S","3"
"3293","6","Wide Receiver","WR","4"
"3294","2","Defensive Tackle","DT","1"
"3295","9","Linebacker","LB","1"
"3296","9","Linebacker","LB","1"
"3297","12","Cornerback","CB","3"
"3298","3","Defensive Back","DB","1"
"3299","13","Center","C","4"
"3300","6","Wide Receiver","WR","4"
"3301","7","Defensive End","DE","1"
"3302","26","Offensive Guard","OG","4"
"3303","8","Safety","S","3"
"3304","9","Linebacker","LB","1"
"3305","16","Offensive Tackle","OT","4"
"3306","9","Linebacker","LB","1"
"3307","6","Wide Receiver","WR","4"
"3308","5","Running Back","RB","4"
"3309","12","Cornerback","CB","3"
"3310","6","Wide Receiver","WR","4"
"3311","7","Defensive End","DE","1"
"3312","9","Linebacker","LB","1"
"3313","24","Quarterback","QB","4"
"3314","26","Offensive Guard","OG","4"
"3315","6","Wide Receiver","WR","4"
"3316","16","Offensive Tackle","OT","4"
"3317","6","Wide Receiver","WR","4"
"3318","6","Wide Receiver","WR","4"
"3319","6","Wide Receiver","WR","4"
"3320","12","Cornerback","CB","3"
"3321","6","Wide Receiver","WR","4"
"3322","26","Offensive Guard","OG","4"
"3323","2","Defensive Tackle","DT","1"
"3324","2","Defensive Tackle","DT","1"
"3325","22","Fullback","FB","5"
"3326","7","Defensive End","DE","1"
"3327","3","Defensive Back","DB","1"
"3328","21","Strong Safety","SS","8"
"3329","6","Wide Receiver","WR","4"
"3330","7","Defensive End","DE","1"
"3331","12","Cornerback","CB","3"
"3332","5","Running Back","RB","4"
"3333","7","Defensive End","DE","1"
"3334","7","Defensive End","DE","1"
"3335","9","Linebacker","LB","1"
"3336","6","Wide Receiver","WR","4"
"3337","8","Safety","S","3"
"3338","9","Linebacker","LB","1"
"3339","2","Defensive Tackle","DT","1"
"3340","16","Offensive Tackle","OT","4"
"3341","5","Running Back","RB","4"
"3342","22","Fullback","FB","5"
"3343","7","Defensive End","DE","1"
"3344","3","Defensive Back","DB","1"
"3345","9","Linebacker","LB","1"
"3346","6","Wide Receiver","WR","4"
"3347","2","Defensive Tackle","DT","1"
"3348","9","Linebacker","LB","1"
"3349","16","Offensive Tackle","OT","4"
"3350","5","Running Back","RB","4"
"3351","3","Defensive Back","DB","1"
"3352","12","Cornerback","CB","3"
"3353","8","Safety","S","3"
"3354","6","Wide Receiver","WR","4"
"3355","6","Wide Receiver","WR","4"
"3356","9","Linebacker","LB","1"
"3357","6","Wide Receiver","WR","4"
"3358","2","Defensive Tackle","DT","1"
"3359","7","Defensive End","DE","1"
"3360","13","Center","C","4"
"3361","26","Offensive Guard","OG","4"
"3362","22","Fullback","FB","5"
"3363","6","Wide Receiver","WR","4"
"3364","5","Running Back","RB","4"
"3365","7","Defensive End","DE","1"
"3366","16","Offensive Tackle","OT","4"
"3367","5","Running Back","RB","4"
"3368","2","Defensive Tackle","DT","1"
"3369","9","Linebacker","LB","1"
"3370","16","Offensive Tackle","OT","4"
"3371","16","Offensive Tackle","OT","4"
"3372","6","Wide Receiver","WR","4"
"3373","17","Tight End","TE","4"
"3374","6","Wide Receiver","WR","4"
"3375","9","Linebacker","LB","1"
"3376","26","Offensive Guard","OG","4"
"3377","13","Center","C","4"
"3378","9","Linebacker","LB","1"
"3379","9","Linebacker","LB","1"
"3380","5","Running Back","RB","4"
"3381","9","Linebacker","LB","1"
"3382","6","Wide Receiver","WR","4"
"3383","5","Running Back","RB","4"
"3384","12","Cornerback","CB","3"
"3385","10","Unknown","-",\N
"3386","6","Wide Receiver","WR","4"
"3387","2","Defensive Tackle","DT","1"
"3388","22","Fullback","FB","5"
"3389","17","Tight End","TE","4"
"3390","6","Wide Receiver","WR","4"
"3391","24","Quarterback","QB","4"
"3392","11","Guard","G",\N
"3393","8","Safety","S","3"
"3394","2","Defensive Tackle","DT","1"
"3395","3","Defensive Back","DB","1"
"3396","26","Offensive Guard","OG","4"
"3397","2","Defensive Tackle","DT","1"
"3398","8","Safety","S","3"
"3399","6","Wide Receiver","WR","4"
"3400","13","Center","C","4"
"3401","6","Wide Receiver","WR","4"
"3402","17","Tight End","TE","4"
"3403","7","Defensive End","DE","1"
"3404","6","Wide Receiver","WR","4"
"3405","9","Linebacker","LB","1"
"3406","24","Quarterback","QB","4"
"3407","9","Linebacker","LB","1"
"3408","9","Linebacker","LB","1"
"3409","7","Defensive End","DE","1"
"3410","9","Linebacker","LB","1"
"3411","16","Offensive Tackle","OT","4"
"3412","3","Defensive Back","DB","1"
"3413","13","Center","C","4"
"3414","11","Guard","G",\N
"3415","12","Cornerback","CB","3"
"3416","23","Punter","P","14"
"3417","23","Punter","P","14"
"3418","9","Linebacker","LB","1"
"3419","6","Wide Receiver","WR","4"
"3420","7","Defensive End","DE","1"
"3421","6","Wide Receiver","WR","4"
"3422","17","Tight End","TE","4"
"3423","12","Cornerback","CB","3"
"3424","9","Linebacker","LB","1"
"3425","2","Defensive Tackle","DT","1"
"3426","9","Linebacker","LB","1"
"3427","2","Defensive Tackle","DT","1"
"3428","5","Running Back","RB","4"
"3429","10","Unknown","-",\N
"3430","5","Running Back","RB","4"
"3431","7","Defensive End","DE","1"
"3432","3","Defensive Back","DB","1"
"3433","13","Center","C","4"
"3434","26","Offensive Guard","OG","4"
"3435","11","Guard","G",\N
"3436","9","Linebacker","LB","1"
"3437","13","Center","C","4"
"3438","19","Long Snapper","LS","14"
"3439","8","Safety","S","3"
"3440","6","Wide Receiver","WR","4"
"3441","16","Offensive Tackle","OT","4"
"3442","9","Linebacker","LB","1"
"3443","24","Quarterback","QB","4"
"3444","16","Offensive Tackle","OT","4"
"3445","17","Tight End","TE","4"
"3446","9","Linebacker","LB","1"
"3447","6","Wide Receiver","WR","4"
"3448","12","Cornerback","CB","3"
"3449","11","Guard","G",\N
"3450","5","Running Back","RB","4"
"3451","9","Linebacker","LB","1"
"3452","23","Punter","P","14"
"3453","6","Wide Receiver","WR","4"
"3454","10","Unknown","-",\N
"3455","9","Linebacker","LB","1"
"3456","8","Safety","S","3"
"3457","7","Defensive End","DE","1"
"3458","11","Guard","G",\N
"3459","5","Running Back","RB","4"
"3460","22","Fullback","FB","5"
"3461","9","Linebacker","LB","1"
"3462","5","Running Back","RB","4"
"3463","17","Tight End","TE","4"
"3464","26","Offensive Guard","OG","4"
"3465","9","Linebacker","LB","1"
"3466","3","Defensive Back","DB","1"
"3467","26","Offensive Guard","OG","4"
"3468","7","Defensive End","DE","1"
"3469","17","Tight End","TE","4"
"3470","17","Tight End","TE","4"
"3471","16","Offensive Tackle","OT","4"
"3472","7","Defensive End","DE","1"
"3473","17","Tight End","TE","4"
"3474","3","Defensive Back","DB","1"
"3475","23","Punter","P","14"
"3476","8","Safety","S","3"
"3477","8","Safety","S","3"
"3478","15","Place kicker","PK","14"
"3479","3","Defensive Back","DB","1"
"3480","16","Offensive Tackle","OT","4"
"3481","6","Wide Receiver","WR","4"
"3482","7","Defensive End","DE","1"
"3483","17","Tight End","TE","4"
"3484","17","Tight End","TE","4"
"3485","8","Safety","S","3"
"3486","7","Defensive End","DE","1"
"3487","8","Safety","S","3"
"3488","24","Quarterback","QB","4"
"3489","10","Unknown","-",\N
"3490","8","Safety","S","3"
"3491","12","Cornerback","CB","3"
"3492","24","Quarterback","QB","4"
"3493","5","Running Back","RB","4"
"3494","26","Offensive Guard","OG","4"
"3495","8","Safety","S","3"
"3496","16","Offensive Tackle","OT","4"
"3497","3","Defensive Back","DB","1"
"3498","13","Center","C","4"
"3499","26","Offensive Guard","OG","4"
"3500","5","Running Back","RB","4"
"3501","22","Fullback","FB","5"
"3502","5","Running Back","RB","4"
"3503","17","Tight End","TE","4"
"3504","6","Wide Receiver","WR","4"
"3505","13","Center","C","4"
"3506","17","Tight End","TE","4"
"3507","3","Defensive Back","DB","1"
"3508","11","Guard","G",\N
"3509","13","Center","C","4"
"3510","3","Defensive Back","DB","1"
"3511","5","Running Back","RB","4"
"3512","23","Punter","P","14"
"3513","6","Wide Receiver","WR","4"
"3514","6","Wide Receiver","WR","4"
"3515","3","Defensive Back","DB","1"
"3516","24","Quarterback","QB","4"
"3517","17","Tight End","TE","4"
"3518","11","Guard","G",\N
"3519","23","Punter","P","14"
"3520","17","Tight End","TE","4"
"3521","28","Kick Returner","KR","14"
"3522","17","Tight End","TE","4"
"3523","11","Guard","G",\N
"3524","6","Wide Receiver","WR","4"
"3525","6","Wide Receiver","WR","4"
"3526","12","Cornerback","CB","3"
"3527","2","Defensive Tackle","DT","1"
"3528","8","Safety","S","3"
"3529","16","Offensive Tackle","OT","4"
"3530","6","Wide Receiver","WR","4"
"3531","3","Defensive Back","DB","1"
"3532","8","Safety","S","3"
"3533","9","Linebacker","LB","1"
"3534","11","Guard","G",\N
"3535","16","Offensive Tackle","OT","4"
"3536","3","Defensive Back","DB","1"
"3537","13","Center","C","4"
"3538","11","Guard","G",\N
"3539","9","Linebacker","LB","1"
"3540","7","Defensive End","DE","1"
"3541","6","Wide Receiver","WR","4"
"3542","9","Linebacker","LB","1"
"3543","12","Cornerback","CB","3"
"3544","9","Linebacker","LB","1"
"3545","17","Tight End","TE","4"
"3546","5","Running Back","RB","4"
"3547","6","Wide Receiver","WR","4"
"3548","5","Running Back","RB","4"
"3549","16","Offensive Tackle","OT","4"
"3550","6","Wide Receiver","WR","4"
"3551","2","Defensive Tackle","DT","1"
"3552","11","Guard","G",\N
"3553","8","Safety","S","3"
"3554","9","Linebacker","LB","1"
"3555","11","Guard","G",\N
"3556","2","Defensive Tackle","DT","1"
"3557","7","Defensive End","DE","1"
"3558","12","Cornerback","CB","3"
"3559","9","Linebacker","LB","1"
"3560","6","Wide Receiver","WR","4"
"3561","21","Strong Safety","SS","8"
"3562","6","Wide Receiver","WR","4"
"3563","22","Fullback","FB","5"
"3564","6","Wide Receiver","WR","4"
"3565","2","Defensive Tackle","DT","1"
"3566","2","Defensive Tackle","DT","1"
"3567","6","Wide Receiver","WR","4"
"3568","17","Tight End","TE","4"
"3569","7","Defensive End","DE","1"
"3570","6","Wide Receiver","WR","4"
"3571","5","Running Back","RB","4"
"3572","13","Center","C","4"
"3573","5","Running Back","RB","4"
"3574","16","Offensive Tackle","OT","4"
"3575","9","Linebacker","LB","1"
"3576","11","Guard","G",\N
"3577","24","Quarterback","QB","4"
"3578","13","Center","C","4"
"3579","9","Linebacker","LB","1"
"3580","6","Wide Receiver","WR","4"
"3581","8","Safety","S","3"
"3582","6","Wide Receiver","WR","4"
"3583","16","Offensive Tackle","OT","4"
"3584","6","Wide Receiver","WR","4"
"3585","24","Quarterback","QB","4"
"3586","16","Offensive Tackle","OT","4"
"3587","7","Defensive End","DE","1"
"3588","3","Defensive Back","DB","1"
"3589","5","Running Back","RB","4"
"3590","16","Offensive Tackle","OT","4"
"3591","13","Center","C","4"
"3592","24","Quarterback","QB","4"
"3593","24","Quarterback","QB","4"
"3594","9","Linebacker","LB","1"
"3595","13","Center","C","4"
"3596","15","Place kicker","PK","14"
"3597","8","Safety","S","3"
"3598","5","Running Back","RB","4"
"3599","9","Linebacker","LB","1"
"3600","12","Cornerback","CB","3"
"3601","17","Tight End","TE","4"
"3602","6","Wide Receiver","WR","4"
"3603","2","Defensive Tackle","DT","1"
"3604","11","Guard","G",\N
"3605","13","Center","C","4"
"3606","9","Linebacker","LB","1"
"3607","23","Punter","P","14"
"3608","24","Quarterback","QB","4"
"3609","7","Defensive End","DE","1"
"3610","2","Defensive Tackle","DT","1"
"3611","26","Offensive Guard","OG","4"
"3612","8","Safety","S","3"
"3613","3","Defensive Back","DB","1"
"3614","6","Wide Receiver","WR","4"
"3615","6","Wide Receiver","WR","4"
"3616","2","Defensive Tackle","DT","1"
"3617","22","Fullback","FB","5"
"3618","2","Defensive Tackle","DT","1"
"3619","17","Tight End","TE","4"
"3620","17","Tight End","TE","4"
"3621","17","Tight End","TE","4"
"3622","7","Defensive End","DE","1"
"3623","10","Unknown","-",\N
"3624","6","Wide Receiver","WR","4"
"3625","5","Running Back","RB","4"
"3626","11","Guard","G",\N
"3627","17","Tight End","TE","4"
"3628","9","Linebacker","LB","1"
"3629","5","Running Back","RB","4"
"3630","12","Cornerback","CB","3"
"3631","24","Quarterback","QB","4"
"3632","9","Linebacker","LB","1"
"3633","11","Guard","G",\N
"3634","6","Wide Receiver","WR","4"
"3635","9","Linebacker","LB","1"
"3636","12","Cornerback","CB","3"
"3637","3","Defensive Back","DB","1"
"3638","3","Defensive Back","DB","1"
"3639","24","Quarterback","QB","4"
"3640","16","Offensive Tackle","OT","4"
"3641","6","Wide Receiver","WR","4"
"3642","15","Place kicker","PK","14"
"3643","6","Wide Receiver","WR","4"
"3644","9","Linebacker","LB","1"
"3645","2","Defensive Tackle","DT","1"
"3646","9","Linebacker","LB","1"
"3647","12","Cornerback","CB","3"
"3648","3","Defensive Back","DB","1"
"3649","24","Quarterback","QB","4"
"3650","10","Unknown","-",\N
"3651","8","Safety","S","3"
"3652","23","Punter","P","14"
"3653","16","Offensive Tackle","OT","4"
"3654","2","Defensive Tackle","DT","1"
"3655","9","Linebacker","LB","1"
"3656","6","Wide Receiver","WR","4"
"3657","9","Linebacker","LB","1"
"3658","7","Defensive End","DE","1"
"3659","6","Wide Receiver","WR","4"
"3660","9","Linebacker","LB","1"
"3661","7","Defensive End","DE","1"
"3662","22","Fullback","FB","5"
"3663","3","Defensive Back","DB","1"
"3664","16","Offensive Tackle","OT","4"
"3665","8","Safety","S","3"
"3666","12","Cornerback","CB","3"
"3667","13","Center","C","4"
"3668","2","Defensive Tackle","DT","1"
"3669","9","Linebacker","LB","1"
"3670","5","Running Back","RB","4"
"3671","10","Unknown","-",\N
"3672","3","Defensive Back","DB","1"
"3673","6","Wide Receiver","WR","4"
"3674","16","Offensive Tackle","OT","4"
"3675","5","Running Back","RB","4"
"3676","22","Fullback","FB","5"
"3677","19","Long Snapper","LS","14"
"3678","6","Wide Receiver","WR","4"
"3679","12","Cornerback","CB","3"
"3680","3","Defensive Back","DB","1"
"3681","7","Defensive End","DE","1"
"3682","9","Linebacker","LB","1"
"3683","12","Cornerback","CB","3"
"3684","7","Defensive End","DE","1"
"3685","6","Wide Receiver","WR","4"
"3686","16","Offensive Tackle","OT","4"
"3687","9","Linebacker","LB","1"
"3688","17","Tight End","TE","4"
"3689","8","Safety","S","3"
"3690","9","Linebacker","LB","1"
"3691","6","Wide Receiver","WR","4"
"3692","17","Tight End","TE","4"
"3693","16","Offensive Tackle","OT","4"
"3694","6","Wide Receiver","WR","4"
"3695","10","Unknown","-",\N
"3696","12","Cornerback","CB","3"
"3697","16","Offensive Tackle","OT","4"
"3698","24","Quarterback","QB","4"
"3699","10","Unknown","-",\N
"3700","5","Running Back","RB","4"
"3701","2","Defensive Tackle","DT","1"
"3702","7","Defensive End","DE","1"
"3703","22","Fullback","FB","5"
"3704","5","Running Back","RB","4"
"3705","8","Safety","S","3"
"3706","22","Fullback","FB","5"
"3707","12","Cornerback","CB","3"
"3708","10","Unknown","-",\N
"3709","2","Defensive Tackle","DT","1"
"3710","12","Cornerback","CB","3"
"3711","17","Tight End","TE","4"
"3712","7","Defensive End","DE","1"
"3713","17","Tight End","TE","4"
"3714","7","Defensive End","DE","1"
"3715","9","Linebacker","LB","1"
"3716","16","Offensive Tackle","OT","4"
"3717","8","Safety","S","3"
"3718","5","Running Back","RB","4"
"3719","3","Defensive Back","DB","1"
"3720","6","Wide Receiver","WR","4"
"3721","8","Safety","S","3"
"3722","9","Linebacker","LB","1"
"3723","12","Cornerback","CB","3"
"3724","12","Cornerback","CB","3"
"3725","9","Linebacker","LB","1"
"3726","7","Defensive End","DE","1"
"3727","9","Linebacker","LB","1"
"3728","12","Cornerback","CB","3"
"3729","10","Unknown","-",\N
"3730","12","Cornerback","CB","3"
"3731","23","Punter","P","14"
"3732","12","Cornerback","CB","3"
"3733","6","Wide Receiver","WR","4"
"3734","11","Guard","G",\N
"3735","5","Running Back","RB","4"
"3736","5","Running Back","RB","4"
"3737","16","Offensive Tackle","OT","4"
"3738","9","Linebacker","LB","1"
